state_clean,state_code,entity_type,region,year,crime_code,crime_type,cases,rate_per_lakh_female,population_2011,female_population_2011,literacy_rate_2011,is_structural_zero,is_source_gap,data_quality_flag,include_in_analysis
Jharkhand,JH,State,East,2021,Rape,Rape,1425,8.88,32988134,16053774,66.41,False,False,ok,True
Karnataka,KA,State,South,2001,Rape,Rape,293,0.97,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2002,Rape,Rape,292,0.97,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2003,Rape,Rape,321,1.07,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2004,Rape,Rape,291,0.97,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2005,Rape,Rape,343,1.14,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2006,Rape,Rape,400,1.33,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2007,Rape,Rape,436,1.45,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2008,Rape,Rape,446,1.48,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2009,Rape,Rape,509,1.69,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2010,Rape,Rape,586,1.94,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2011,Rape,Rape,636,2.11,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2012,Rape,Rape,621,2.06,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2013,Rape,Rape,1030,3.42,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2014,Rape,Rape,1324,4.39,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2015,Rape,Rape,589,1.95,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2016,Rape,Rape,1655,5.49,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2017,Rape,Rape,546,1.81,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2018,Rape,Rape,492,1.63,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2019,Rape,Rape,505,1.68,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2020,Rape,Rape,504,1.67,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2021,Rape,Rape,555,1.84,61095297,30129612,75.36,False,False,ok,True
Kerala,KL,State,South,2001,Rape,Rape,562,3.23,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2002,Rape,Rape,499,2.87,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2003,Rape,Rape,394,2.27,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2004,Rape,Rape,480,2.76,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2005,Rape,Rape,478,2.75,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2006,Rape,Rape,601,3.46,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2007,Rape,Rape,512,2.95,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2008,Rape,Rape,568,3.27,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2009,Rape,Rape,568,3.27,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2010,Rape,Rape,634,3.65,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2011,Rape,Rape,1132,6.51,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2012,Rape,Rape,1019,5.86,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2013,Rape,Rape,1221,7.03,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2014,Rape,Rape,1347,7.75,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2015,Rape,Rape,1256,7.23,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2016,Rape,Rape,1656,9.53,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2017,Rape,Rape,2003,11.53,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2018,Rape,Rape,1945,11.19,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2019,Rape,Rape,2023,11.64,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2020,Rape,Rape,637,3.67,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2021,Rape,Rape,771,4.44,33406061,17376281,94.0,False,False,ok,True
Ladakh,LA,Union Territory,North,2020,Rape,Rape,2,1.7,274289,117552,77.2,False,False,ok,True
Ladakh,LA,Union Territory,North,2021,Rape,Rape,2,1.7,274289,117552,77.2,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2001,Rape,Rape,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2002,Rape,Rape,1,3.19,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2003,Rape,Rape,2,6.38,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2004,Rape,Rape,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2005,Rape,Rape,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2006,Rape,Rape,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2007,Rape,Rape,1,3.19,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2008,Rape,Rape,2,6.38,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2009,Rape,Rape,1,3.19,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2010,Rape,Rape,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2011,Rape,Rape,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2012,Rape,Rape,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2013,Rape,Rape,2,6.38,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2014,Rape,Rape,1,3.19,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2015,Rape,Rape,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2016,Rape,Rape,5,15.95,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2017,Rape,Rape,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2018,Rape,Rape,2,6.38,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2019,Rape,Rape,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2020,Rape,Rape,3,9.57,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2021,Rape,Rape,0,0.0,64473,31342,91.85,False,False,ok,True
Madhya Pradesh,MP,State,Central,2001,Rape,Rape,2851,8.14,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2002,Rape,Rape,2891,8.26,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2003,Rape,Rape,2738,7.82,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2004,Rape,Rape,2875,8.21,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2005,Rape,Rape,2921,8.34,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2006,Rape,Rape,2900,8.28,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2007,Rape,Rape,3010,8.6,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2008,Rape,Rape,2937,8.39,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2009,Rape,Rape,2998,8.56,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2010,Rape,Rape,3135,8.95,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2011,Rape,Rape,3406,9.73,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2012,Rape,Rape,3425,9.78,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2013,Rape,Rape,4335,12.38,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2014,Rape,Rape,5076,14.5,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2015,Rape,Rape,4391,12.54,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2016,Rape,Rape,4882,13.94,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2017,Rape,Rape,5562,15.88,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2018,Rape,Rape,5433,15.52,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2019,Rape,Rape,2485,7.1,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2020,Rape,Rape,2339,6.68,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2021,Rape,Rape,2947,8.42,72626809,35015826,69.32,False,False,ok,True
Maharashtra,MH,State,West,2001,Rape,Rape,1302,2.41,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2002,Rape,Rape,1352,2.5,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2003,Rape,Rape,1268,2.34,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2004,Rape,Rape,1388,2.56,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2005,Rape,Rape,1545,2.85,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2006,Rape,Rape,1500,2.77,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2007,Rape,Rape,1451,2.68,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2008,Rape,Rape,1558,2.88,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2009,Rape,Rape,1483,2.74,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2010,Rape,Rape,1599,2.95,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2011,Rape,Rape,1701,3.14,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2012,Rape,Rape,1839,3.4,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2013,Rape,Rape,3063,5.66,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2014,Rape,Rape,3438,6.35,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2015,Rape,Rape,4144,7.66,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2016,Rape,Rape,4189,7.74,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2017,Rape,Rape,1933,3.57,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2018,Rape,Rape,2142,3.96,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2019,Rape,Rape,2299,4.25,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2020,Rape,Rape,2061,3.81,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2021,Rape,Rape,2496,4.61,112374333,54119106,82.34,False,False,ok,True
Manipur,MN,State,North East,2001,Rape,Rape,20,1.41,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2002,Rape,Rape,14,0.99,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2003,Rape,Rape,18,1.27,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2004,Rape,Rape,31,2.19,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2005,Rape,Rape,25,1.76,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2006,Rape,Rape,40,2.82,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2007,Rape,Rape,20,1.41,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2008,Rape,Rape,38,2.68,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2009,Rape,Rape,31,2.19,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2010,Rape,Rape,34,2.4,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2011,Rape,Rape,53,3.74,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2012,Rape,Rape,63,4.45,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2013,Rape,Rape,72,5.08,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2014,Rape,Rape,75,5.29,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2015,Rape,Rape,46,3.25,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2016,Rape,Rape,55,3.88,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2017,Rape,Rape,40,2.82,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2018,Rape,Rape,52,3.67,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2019,Rape,Rape,36,2.54,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2020,Rape,Rape,32,2.26,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2021,Rape,Rape,26,1.83,2855794,1417107,76.94,False,False,ok,True
Meghalaya,ML,State,North East,2001,Rape,Rape,26,1.76,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2002,Rape,Rape,38,2.58,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2003,Rape,Rape,40,2.71,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2004,Rape,Rape,54,3.66,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2005,Rape,Rape,63,4.27,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2006,Rape,Rape,74,5.02,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2007,Rape,Rape,82,5.56,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2008,Rape,Rape,88,5.97,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2009,Rape,Rape,112,7.59,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2010,Rape,Rape,149,10.1,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2011,Rape,Rape,130,8.81,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2012,Rape,Rape,164,11.12,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2013,Rape,Rape,183,12.4,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2014,Rape,Rape,118,8.0,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2015,Rape,Rape,93,6.3,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2016,Rape,Rape,190,12.88,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2017,Rape,Rape,119,8.07,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2018,Rape,Rape,87,5.9,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2019,Rape,Rape,102,6.91,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2020,Rape,Rape,67,4.54,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2021,Rape,Rape,75,5.08,2966889,1475240,74.43,False,False,ok,True
Mizoram,MZ,State,North East,2001,Rape,Rape,52,9.6,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2002,Rape,Rape,76,14.02,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2003,Rape,Rape,54,9.96,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2004,Rape,Rape,20,3.69,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2005,Rape,Rape,37,6.83,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2006,Rape,Rape,72,13.29,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2007,Rape,Rape,83,15.32,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2008,Rape,Rape,77,14.21,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2009,Rape,Rape,83,15.32,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2010,Rape,Rape,92,16.98,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2011,Rape,Rape,77,14.21,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2012,Rape,Rape,103,19.01,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2013,Rape,Rape,89,16.42,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2014,Rape,Rape,120,22.14,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2015,Rape,Rape,58,10.7,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2016,Rape,Rape,23,4.24,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2017,Rape,Rape,25,4.61,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2018,Rape,Rape,50,9.23,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2019,Rape,Rape,42,7.75,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2020,Rape,Rape,33,6.09,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2021,Rape,Rape,26,4.8,1097206,541940,91.33,False,False,ok,True
Nagaland,NL,State,North East,2001,Rape,Rape,17,1.78,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2002,Rape,Rape,17,1.78,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2003,Rape,Rape,14,1.47,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2004,Rape,Rape,18,1.89,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2005,Rape,Rape,17,1.78,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2006,Rape,Rape,23,2.41,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2007,Rape,Rape,13,1.36,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2008,Rape,Rape,19,1.99,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2009,Rape,Rape,22,2.31,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2010,Rape,Rape,16,1.68,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2011,Rape,Rape,23,2.41,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2012,Rape,Rape,21,2.2,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2013,Rape,Rape,31,3.25,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2014,Rape,Rape,30,3.14,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2015,Rape,Rape,35,3.67,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2016,Rape,Rape,26,2.73,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2017,Rape,Rape,10,1.05,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2018,Rape,Rape,10,1.05,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2019,Rape,Rape,8,0.84,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2020,Rape,Rape,4,0.42,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2021,Rape,Rape,4,0.42,1978502,953902,79.55,False,False,ok,True
Odisha,OD,State,East,2001,Rape,Rape,790,3.8,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2002,Rape,Rape,691,3.33,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2003,Rape,Rape,725,3.49,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2004,Rape,Rape,770,3.71,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2005,Rape,Rape,799,3.85,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2006,Rape,Rape,985,4.74,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2007,Rape,Rape,939,4.52,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2008,Rape,Rape,1113,5.36,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2009,Rape,Rape,1023,4.93,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2010,Rape,Rape,1025,4.94,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2011,Rape,Rape,1112,5.36,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2012,Rape,Rape,1458,7.02,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2013,Rape,Rape,1832,8.82,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2014,Rape,Rape,1978,9.53,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2015,Rape,Rape,2251,10.84,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2016,Rape,Rape,1983,9.55,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2017,Rape,Rape,2070,9.97,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2018,Rape,Rape,918,4.42,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2019,Rape,Rape,1382,6.66,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2020,Rape,Rape,1211,5.83,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2021,Rape,Rape,1456,7.01,41974218,20764406,72.87,False,False,ok,True
Puducherry,PY,Union Territory,South,2001,Rape,Rape,9,1.42,1247953,635310,85.85,False,False,ok,True
Puducherry,PY,Union Territory,South,2002,Rape,Rape,6,0.94,1247953,635310,85.85,False,False,ok,True
